date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:15:18	226627/226627	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Dec%202020%2017:54:24%20GMT	https://bellevision.com.br/wp-content/uploads/2020/12/018530cbf17145c17f5bc26986a83a4d26dda71969.jpg	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/uploads/2020/12/018530cbf17145c17f5bc26986a83a4d26dda71969.jpg	(from https://bellevision.com.br/portfolio/)
16:15:19	192410/192410	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Dec%202020%2017:54:24%20GMT	https://bellevision.com.br/wp-content/uploads/2020/12/018605bf29caa8206b3d4bc7c5c303acf4ca11e342.jpg	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/uploads/2020/12/018605bf29caa8206b3d4bc7c5c303acf4ca11e342.jpg	(from https://bellevision.com.br/portfolio/)
16:15:20	189611/189611	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Dec%202020%2017:54:26%20GMT	https://bellevision.com.br/wp-content/uploads/2020/12/018912c2efbcbae9a9f61a71093d634475ebca3b31.jpg	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/uploads/2020/12/018912c2efbcbae9a9f61a71093d634475ebca3b31.jpg	(from https://bellevision.com.br/portfolio/)
16:15:20	943264/943264	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Dec%202020%2017:54:20%20GMT	https://bellevision.com.br/wp-content/uploads/2020/12/015679c7ef820a13fadcaa0ee5bb633059bf6c6989.jpg	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/uploads/2020/12/015679c7ef820a13fadcaa0ee5bb633059bf6c6989.jpg	(from https://bellevision.com.br/portfolio/)
16:15:21	247323/247323	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Dec%202020%2017:54:28%20GMT	https://bellevision.com.br/wp-content/uploads/2020/12/019669ac24ee68686ae37ef8da04a9b012472f427b.jpg	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/uploads/2020/12/019669ac24ee68686ae37ef8da04a9b012472f427b.jpg	(from https://bellevision.com.br/portfolio/)
16:15:22	854181/854181	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Dec%202020%2017:54:26%20GMT	https://bellevision.com.br/wp-content/uploads/2020/12/019550e88529210ddb79dd7b62b993c29497cff424.jpg	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/uploads/2020/12/019550e88529210ddb79dd7b62b993c29497cff424.jpg	(from https://bellevision.com.br/portfolio/)
16:15:23	716804/716804	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Dec%202020%2017:54:30%20GMT	https://bellevision.com.br/wp-content/uploads/2020/12/0111558cb84a2d7283029cd067e03c85a0fd7b6423.jpg	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/uploads/2020/12/0111558cb84a2d7283029cd067e03c85a0fd7b6423.jpg	(from https://bellevision.com.br/portfolio/)
16:15:25	1286852/1286852	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Dec%202020%2017:54:30%20GMT	https://bellevision.com.br/wp-content/uploads/2020/12/0113716b378bdaf2bf3c5f5801b0a8507c7514ae84.jpg	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/uploads/2020/12/0113716b378bdaf2bf3c5f5801b0a8507c7514ae84.jpg	(from https://bellevision.com.br/portfolio/)
16:15:26	658393/658393	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Dec%202020%2017:54:32%20GMT	https://bellevision.com.br/wp-content/uploads/2020/12/0127838fea17525a7a4adc4287bee6ade877aedeab.jpg	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/uploads/2020/12/0127838fea17525a7a4adc4287bee6ade877aedeab.jpg	(from https://bellevision.com.br/portfolio/)
16:15:26	754851/754851	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Dec%202020%2017:54:34%20GMT	https://bellevision.com.br/wp-content/uploads/2020/12/0152185f35cbde3db07e7c721fa5815de94a623ddf.jpg	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/uploads/2020/12/0152185f35cbde3db07e7c721fa5815de94a623ddf.jpg	(from https://bellevision.com.br/portfolio/)
16:15:26	924120/924120	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Dec%202020%2017:54:36%20GMT	https://bellevision.com.br/wp-content/uploads/2020/12/01147594cbaad0410d3080770682fa6c6e24f81a54.jpg	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/uploads/2020/12/01147594cbaad0410d3080770682fa6c6e24f81a54.jpg	(from https://bellevision.com.br/portfolio/)
16:15:28	333200/333200	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Dec%202020%2017:54:38%20GMT	https://bellevision.com.br/wp-content/uploads/2020/12/012144898eac0d26c9604c9e745b7a1c34a335ef48.jpg	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/uploads/2020/12/012144898eac0d26c9604c9e745b7a1c34a335ef48.jpg	(from https://bellevision.com.br/portfolio/)
16:15:28	42384/42384	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Oct%202021%2019:15:21%20GMT	https://bellevision.com.br/blog/	C:/Meus%20Sites/cap/bellevision.com.br/blog/index.html	(from https://bellevision.com.br/)
16:15:29	187440/187440	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Dec%202020%2017:54:42%20GMT	https://bellevision.com.br/wp-content/uploads/2020/12/0155388710c218e54399afe1ce23dada22e2c8bd71.jpg	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/uploads/2020/12/0155388710c218e54399afe1ce23dada22e2c8bd71.jpg	(from https://bellevision.com.br/portfolio/)
16:15:34	931339/931339	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Dec%202020%2017:54:38%20GMT	https://bellevision.com.br/wp-content/uploads/2020/12/01184814ee1d3cd1ef38f38efdcbb88793d7ea82d0.jpg	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/uploads/2020/12/01184814ee1d3cd1ef38f38efdcbb88793d7ea82d0.jpg	(from https://bellevision.com.br/portfolio/)
16:15:34	729469/729469	UR-M--	200	added ('Partial%20Content')	image/jpeg	date:Tue,%2029%20Dec%202020%2017:52:00%20GMT	https://bellevision.com.br/wp-content/uploads/2020/12/01a6c88e88acd2a6c62d570987d461dfaf99deff14.jpg	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/uploads/2020/12/01a6c88e88acd2a6c62d570987d461dfaf99deff14.jpg	(from https://bellevision.com.br/)
16:15:39	715415/715415	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Dec%202020%2017:52:04%20GMT	https://bellevision.com.br/wp-content/uploads/2020/12/01a5466852c73d7f93fba6b268a14101bb980ba74b.jpg	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/uploads/2020/12/01a5466852c73d7f93fba6b268a14101bb980ba74b.jpg	(from https://bellevision.com.br/)
16:15:46	805582/805582	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Dec%202020%2016:01:06%20GMT	https://bellevision.com.br/wp-content/uploads/2020/12/01a087bf33b8ad553a62a3be3d8ca7f2364a3984dd.jpg	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/uploads/2020/12/01a087bf33b8ad553a62a3be3d8ca7f2364a3984dd.jpg	(from https://bellevision.com.br/)
16:15:46	1293601/1293601	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Dec%202020%2017:52:02%20GMT	https://bellevision.com.br/wp-content/uploads/2020/12/01a724cc11cdb378ffe6cda6e397766818f2d34e98.jpg	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/uploads/2020/12/01a724cc11cdb378ffe6cda6e397766818f2d34e98.jpg	(from https://bellevision.com.br/)
16:15:49	163865/163865	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Dec%202020%2016:01:10%20GMT	https://bellevision.com.br/wp-content/uploads/2020/12/01ab0ac8ed112776f82deeb057fdfbb8b8f5242eee.jpg	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/uploads/2020/12/01ab0ac8ed112776f82deeb057fdfbb8b8f5242eee.jpg	(from https://bellevision.com.br/)
16:15:49	171454/171454	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Dec%202020%2016:01:10%20GMT	https://bellevision.com.br/wp-content/uploads/2020/12/01ab888f4e1e5d104b46bc897c75f1b36493ac8270.jpg	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/uploads/2020/12/01ab888f4e1e5d104b46bc897c75f1b36493ac8270.jpg	(from https://bellevision.com.br/)
16:15:49	1108840/1108840	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Dec%202020%2016:01:04%20GMT	https://bellevision.com.br/wp-content/uploads/2020/12/01a6a792acc84a4a18a8560193132b474655b57265.jpg	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/uploads/2020/12/01a6a792acc84a4a18a8560193132b474655b57265.jpg	(from https://bellevision.com.br/)
16:15:51	881200/881200	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Dec%202020%2016:01:08%20GMT	https://bellevision.com.br/wp-content/uploads/2020/12/01a001182982cdefb8c7382f3d6c8133650eebe3c7.jpg	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/uploads/2020/12/01a001182982cdefb8c7382f3d6c8133650eebe3c7.jpg	(from https://bellevision.com.br/)
16:15:53	296515/296515	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Dec%202020%2016:01:14%20GMT	https://bellevision.com.br/wp-content/uploads/2020/12/01b5b54fd0224cce2cdb71486ce1d16175a91a5ff7_00002.jpg	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/uploads/2020/12/01b5b54fd0224cce2cdb71486ce1d16175a91a5ff7_00002.jpg	(from https://bellevision.com.br/)
16:15:54	182585/182585	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Dec%202020%2017:52:06%20GMT	https://bellevision.com.br/wp-content/uploads/2020/12/01ac5a093d3a665312b7f489ea505d9def1efbff96.jpg	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/uploads/2020/12/01ac5a093d3a665312b7f489ea505d9def1efbff96.jpg	(from https://bellevision.com.br/)
16:15:58	210409/210409	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Dec%202020%2017:52:08%20GMT	https://bellevision.com.br/wp-content/uploads/2020/12/01ad2b4ac1ebcc29ff4a6c3c6b4ed66a6f0e2048b3.jpg	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/uploads/2020/12/01ad2b4ac1ebcc29ff4a6c3c6b4ed66a6f0e2048b3.jpg	(from https://bellevision.com.br/)
16:16:00	817239/817239	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Dec%202020%2016:01:12%20GMT	https://bellevision.com.br/wp-content/uploads/2020/12/01af07c93684be416be9ab7993c40d012c885375a7.jpg	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/uploads/2020/12/01af07c93684be416be9ab7993c40d012c885375a7.jpg	(from https://bellevision.com.br/)
16:16:03	956612/956612	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Dec%202020%2016:01:14%20GMT	https://bellevision.com.br/wp-content/uploads/2020/12/01b6c2b32471606a161c597d337d128c37b8808ecb.jpg	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/uploads/2020/12/01b6c2b32471606a161c597d337d128c37b8808ecb.jpg	(from https://bellevision.com.br/)
16:16:03	699923/699923	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Dec%202020%2017:52:06%20GMT	https://bellevision.com.br/wp-content/uploads/2020/12/01ac21a85baede785f0fb8114319cae4ff67db8042.jpg	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/uploads/2020/12/01ac21a85baede785f0fb8114319cae4ff67db8042.jpg	(from https://bellevision.com.br/)
16:16:05	550196/550196	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Dec%202020%2017:52:08%20GMT	https://bellevision.com.br/wp-content/uploads/2020/12/01ad931849cf91c641321aebf02c8492e5fc7d205d.jpg	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/uploads/2020/12/01ad931849cf91c641321aebf02c8492e5fc7d205d.jpg	(from https://bellevision.com.br/)
16:16:06	227371/227371	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Dec%202020%2017:52:12%20GMT	https://bellevision.com.br/wp-content/uploads/2020/12/01afd946196faa9fa6ac378d31e5f29be4d2e4b30e.jpg	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/uploads/2020/12/01afd946196faa9fa6ac378d31e5f29be4d2e4b30e.jpg	(from https://bellevision.com.br/)
16:16:08	196582/196582	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Dec%202020%2017:52:14%20GMT	https://bellevision.com.br/wp-content/uploads/2020/12/01b9cc339286c67dc2fd615550a9e0582d4871190b.jpg	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/uploads/2020/12/01b9cc339286c67dc2fd615550a9e0582d4871190b.jpg	(from https://bellevision.com.br/)
16:16:09	680534/680534	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Dec%202020%2017:52:10%20GMT	https://bellevision.com.br/wp-content/uploads/2020/12/01af6f7f89df230eac61bef81c1ffc0e8973e3a034.jpg	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/uploads/2020/12/01af6f7f89df230eac61bef81c1ffc0e8973e3a034.jpg	(from https://bellevision.com.br/)
16:16:10	95732/95732	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Dec%202020%2018:10:30%20GMT	https://bellevision.com.br/wp-content/uploads/2020/12/sobre-imagem-min.jpg	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/uploads/2020/12/sobre-imagem-min.jpg	(from https://bellevision.com.br/)
16:16:11	64461/64461	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Dec%202020%2019:16:00%20GMT	https://bellevision.com.br/wp-content/uploads/2020/12/bg-orcamento-min.jpg	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/uploads/2020/12/bg-orcamento-min.jpg	(from https://bellevision.com.br/)
16:16:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Oct%202021%2019:16:00%20GMT	https://bellevision.com.br/portfolio	C:/Meus%20Sites/cap/bellevision.com.br/portfolio	(from https://bellevision.com.br/)
16:16:14	845341/845341	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Dec%202020%2017:52:12%20GMT	https://bellevision.com.br/wp-content/uploads/2020/12/01b2ee5bbc9421b55518e86bded866557bfd4466dc.jpg	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/uploads/2020/12/01b2ee5bbc9421b55518e86bded866557bfd4466dc.jpg	(from https://bellevision.com.br/)
16:16:15	3977/3977	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Dec%202020%2020:16:50%20GMT	https://bellevision.com.br/wp-content/uploads/2020/12/icone-equipe-qualificada.png	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/uploads/2020/12/icone-equipe-qualificada.png	(from https://bellevision.com.br/)
16:16:16	40560/40560	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Dec%202020%2020:43:04%20GMT	https://bellevision.com.br/wp-content/uploads/2020/12/imagem-min-e1609188184676.jpg	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/uploads/2020/12/imagem-min-e1609188184676.jpg	(from https://bellevision.com.br/)
16:16:16	10744/10744	---M--	200	added ('OK')	application/javascript	date:Mon,%2001%20Mar%202021%2019:15:21%20GMT	https://bellevision.com.br/wp-content/cache/autoptimize/js/autoptimize_single_f89263c0c2f24398a1df52eead69f5f8.js?ver=5.3.2	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/cache/autoptimize/js/autoptimize_single_f89263c0c2f24398a1df52eead69f5f89dff.js	(from https://bellevision.com.br/)
16:16:16	2616/2616	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Dec%202020%2020:18:00%20GMT	https://bellevision.com.br/wp-content/uploads/2020/12/icone-custo-beneficio.png	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/uploads/2020/12/icone-custo-beneficio.png	(from https://bellevision.com.br/)
16:16:16	2714/2714	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Dec%202020%2020:19:02%20GMT	https://bellevision.com.br/wp-content/uploads/2020/12/icone-consultoria-tecnica.png	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/uploads/2020/12/icone-consultoria-tecnica.png	(from https://bellevision.com.br/)
16:16:16	1245/1245	---M--	200	added ('OK')	application/javascript	date:Mon,%2001%20Mar%202021%2019:15:21%20GMT	https://bellevision.com.br/wp-content/cache/autoptimize/js/autoptimize_single_eff77a0fc18d569a9d9f43cb0790dd2a.js?ver=2.0.0	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/cache/autoptimize/js/autoptimize_single_eff77a0fc18d569a9d9f43cb0790dd2a001e.js	(from https://bellevision.com.br/)
16:16:16	17903/17903	---M-Z	200	added ('OK')	text/plain	etag:%228342dc7be36feadc156a6240ac5523a1%22	https://s3-sa-east-1.amazonaws.com/phonetrack-static/pht-phone-replace-v3.min.js	C:/Meus%20Sites/cap/s3-sa-east-1.amazonaws.com/phonetrack-static/pht-phone-replace-v3.min.js	(from https://phonetrack-static.s3.sa-east-1.amazonaws.com/10ffbba2ec9025b945acc154f3403aec.js)
16:16:17	245/245	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Oct%202021%2019:16:10%20GMT	http://bellevision.com.br/robots.txt		(from https://bellevision.com.br/wp-content/cache/autoptimize/css/autoptimize_5dff83cc26edbde1ae7b20bb6d8e2a95.css)
16:16:18	244/244	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Oct%202021%2019:16:11%20GMT	http://bellevision.com.br/wp-content/themes/bellevision2020/inc/assets/css/owl.video.play.png	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/themes/bellevision2020/inc/assets/css/owl.video.play.png	(from https://bellevision.com.br/wp-content/cache/autoptimize/css/autoptimize_5dff83cc26edbde1ae7b20bb6d8e2a95.css)
16:16:21	42687/42687	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Oct%202021%2019:16:11%20GMT	https://bellevision.com.br/page/3/	C:/Meus%20Sites/cap/bellevision.com.br/page/3/index.html	(from https://bellevision.com.br/page/2/)
16:16:26	74984/74984	---M--	200	added ('OK')	font/ttf	date:Tue,%2020%20Oct%202020%2014:46:38%20GMT	http://bellevision.com.br/wp-content/themes/bellevision2020/inc/assets/fonts/anton.ttf	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/themes/bellevision2020/inc/assets/fonts/anton.ttf	(from https://bellevision.com.br/wp-content/cache/autoptimize/css/autoptimize_5dff83cc26edbde1ae7b20bb6d8e2a95.css)
16:16:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Oct%202021%2019:16:14%20GMT	https://bellevision.com.br/?p=64	C:/Meus%20Sites/cap/bellevision.com.br/index8cd4.html	(from https://bellevision.com.br/quem-somos/)
16:16:26	6260/6260	---M--	200	added ('OK')	application/json	date:Wed,%2013%20Oct%202021%2019:16:13%20GMT	https://bellevision.com.br/wp-json/wp/v2/pages/64	C:/Meus%20Sites/cap/bellevision.com.br/wp-json/wp/v2/pages/64	(from https://bellevision.com.br/quem-somos/)
16:16:27	129590/129590	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2016%20Sep%202019%2014:08:36%20GMT	http://bellevision.com.br/wp-content/themes/bellevision2020/inc/assets/webfonts/fa-brands-400.eot	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/themes/bellevision2020/inc/assets/webfonts/fa-brands-400.eot	(from https://bellevision.com.br/wp-content/cache/autoptimize/css/autoptimize_5dff83cc26edbde1ae7b20bb6d8e2a95.css)
16:16:32	2856/2856	---M--	200	added ('OK')	application/json	date:Wed,%2013%20Oct%202021%2019:16:20%20GMT	https://bellevision.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbellevision.com.br%2Fquem-somos%2F	C:/Meus%20Sites/cap/bellevision.com.br/wp-json/oembed/1.0/embed5e63	(from https://bellevision.com.br/quem-somos/)
16:16:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Oct%202021%2019:16:20%20GMT	https://bellevision.com.br/?p=423	C:/Meus%20Sites/cap/bellevision.com.br/indexb351.html	(from https://bellevision.com.br/servicos/envidracamento-de-sacadas/)
16:16:32	3003/3003	---M--	200	added ('OK')	application/json	date:Wed,%2013%20Oct%202021%2019:16:20%20GMT	https://bellevision.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbellevision.com.br%2Fservicos%2Fenvidracamento-de-sacadas%2F	C:/Meus%20Sites/cap/bellevision.com.br/wp-json/oembed/1.0/embedf607	(from https://bellevision.com.br/servicos/envidracamento-de-sacadas/)
16:16:33	2997/2997	---M--	200	added ('OK')	text/xml	date:Wed,%2013%20Oct%202021%2019:16:20%20GMT	https://bellevision.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbellevision.com.br%2Fquem-somos%2F&format=xml	C:/Meus%20Sites/cap/bellevision.com.br/wp-json/oembed/1.0/embeda6b7	(from https://bellevision.com.br/quem-somos/)
16:16:35	122199/122199	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Dec%202020%2020:56:02%20GMT	https://bellevision.com.br/wp-content/uploads/2020/12/Screenshot_2.png	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/uploads/2020/12/Screenshot_2.png	(from https://bellevision.com.br/servicos/envidracamento-de-sacadas/)
16:16:35	125179/125179	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Dec%202020%2020:55:14%20GMT	https://bellevision.com.br/wp-content/uploads/2020/12/Screenshot_1.png	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/uploads/2020/12/Screenshot_1.png	(from https://bellevision.com.br/servicos/envidracamento-de-sacadas/)
16:16:37	108936/108936	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Dec%202020%2020:56:14%20GMT	https://bellevision.com.br/wp-content/uploads/2020/12/Screenshot_3.png	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/uploads/2020/12/Screenshot_3.png	(from https://bellevision.com.br/servicos/envidracamento-de-sacadas/)
16:16:38	3140/3140	---M--	200	added ('OK')	text/xml	date:Wed,%2013%20Oct%202021%2019:16:26%20GMT	https://bellevision.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbellevision.com.br%2Fservicos%2Fenvidracamento-de-sacadas%2F&format=xml	C:/Meus%20Sites/cap/bellevision.com.br/wp-json/oembed/1.0/embed831b	(from https://bellevision.com.br/servicos/envidracamento-de-sacadas/)
16:16:39	468710/468710	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Dec%202020%2012:17:16%20GMT	https://bellevision.com.br/wp-content/uploads/2020/12/014d9c98e923b02f726c0c3d15d82f6640fc5d0ba0-e1609330637942.jpg	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/uploads/2020/12/014d9c98e923b02f726c0c3d15d82f6640fc5d0ba0-e1609330637942.jpg	(from https://bellevision.com.br/servicos/envidracamento-de-sacadas/)
16:16:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Oct%202021%2019:16:29%20GMT	https://bellevision.com.br/?p=424	C:/Meus%20Sites/cap/bellevision.com.br/index007a.html	(from https://bellevision.com.br/servicos/divisao-de-ambientes/)
16:16:43	2976/2976	---M--	200	added ('OK')	application/json	date:Wed,%2013%20Oct%202021%2019:16:30%20GMT	https://bellevision.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbellevision.com.br%2Fservicos%2Fdivisao-de-ambientes%2F	C:/Meus%20Sites/cap/bellevision.com.br/wp-json/oembed/1.0/embed9e58	(from https://bellevision.com.br/servicos/divisao-de-ambientes/)
16:16:44	3113/3113	---M--	200	added ('OK')	text/xml	date:Wed,%2013%20Oct%202021%2019:16:32%20GMT	https://bellevision.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbellevision.com.br%2Fservicos%2Fdivisao-de-ambientes%2F&format=xml	C:/Meus%20Sites/cap/bellevision.com.br/wp-json/oembed/1.0/embeda0b3	(from https://bellevision.com.br/servicos/divisao-de-ambientes/)
16:16:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Oct%202021%2019:16:36%20GMT	https://bellevision.com.br/?p=395	C:/Meus%20Sites/cap/bellevision.com.br/index0449.html	(from https://bellevision.com.br/servicos/fechamento-de-sacadas/)
16:16:49	557447/557447	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Dec%202020%2017:54:40%20GMT	https://bellevision.com.br/wp-content/uploads/2020/12/016907922b83b10fa9a0d23f1d660db6a92f4861d6.jpg	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/uploads/2020/12/016907922b83b10fa9a0d23f1d660db6a92f4861d6.jpg	(from https://bellevision.com.br/servicos/divisao-de-ambientes/)
16:16:50	773989/773989	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Dec%202020%2017:52:46%20GMT	https://bellevision.com.br/wp-content/uploads/2020/12/01e6e563b7d7379cbe036aeb143b2aeb96f8b6027d.jpg	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/uploads/2020/12/01e6e563b7d7379cbe036aeb143b2aeb96f8b6027d.jpg	(from https://bellevision.com.br/servicos/divisao-de-ambientes/)
16:16:50	2924/2924	---M--	200	added ('OK')	application/json	date:Wed,%2013%20Oct%202021%2019:16:38%20GMT	https://bellevision.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbellevision.com.br%2Fservicos%2Ffechamento-de-sacadas%2F	C:/Meus%20Sites/cap/bellevision.com.br/wp-json/oembed/1.0/embed7b3f	(from https://bellevision.com.br/servicos/fechamento-de-sacadas/)
16:16:55	3061/3061	---M--	200	added ('OK')	text/xml	date:Wed,%2013%20Oct%202021%2019:16:42%20GMT	https://bellevision.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbellevision.com.br%2Fservicos%2Ffechamento-de-sacadas%2F&format=xml	C:/Meus%20Sites/cap/bellevision.com.br/wp-json/oembed/1.0/embedb5a8	(from https://bellevision.com.br/servicos/fechamento-de-sacadas/)
16:16:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Oct%202021%2019:16:44%20GMT	https://bellevision.com.br/?p=74	C:/Meus%20Sites/cap/bellevision.com.br/index49a5.html	(from https://bellevision.com.br/portfolio/)
16:16:56	5329/5329	---M--	200	added ('OK')	application/json	date:Wed,%2013%20Oct%202021%2019:16:44%20GMT	https://bellevision.com.br/wp-json/wp/v2/pages/74	C:/Meus%20Sites/cap/bellevision.com.br/wp-json/wp/v2/pages/74	(from https://bellevision.com.br/portfolio/)
16:16:58	135340/135340	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Dec%202020%2016:01:16%20GMT	https://bellevision.com.br/wp-content/uploads/2020/12/01b20a5d91db070f5e45ca16a06acefda2627250b1.jpg	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/uploads/2020/12/01b20a5d91db070f5e45ca16a06acefda2627250b1.jpg	(from https://bellevision.com.br/portfolio/)
16:17:01	2639/2639	---M--	200	added ('OK')	application/json	date:Wed,%2013%20Oct%202021%2019:16:48%20GMT	https://bellevision.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbellevision.com.br%2Fportfolio%2F	C:/Meus%20Sites/cap/bellevision.com.br/wp-json/oembed/1.0/embed59fe	(from https://bellevision.com.br/portfolio/)
